,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型
3858,06878,鼎丰集团控股,-3.07,2.21,2.27,2.16,2.25,-0.07,0.23,0.73,29.55,16220000,35811880.0,2.28,15930537215,15930537215,128.06878,港股
3859,02251,鹰瞳科技-B,-3.08,17.02,17.6,16.86,17.56,-0.54,0.02,1.09,-10.1,22700,388358.0,17.56,1762727581,1762727581,128.02251,港股
3860,00524,长城天下,-3.08,0.063,0.064,0.062,0.062,-0.002,0.01,1.63,-4.52,150000,9410.0,0.065,99251460,99251460,128.00524,港股
3861,00320,金宝通,-3.08,0.63,0.65,0.63,0.65,-0.02,0.0,0.17,4.68,34000,22080.0,0.65,530800200,530800200,128.00320,港股
3864,01991,大洋集团,-3.08,0.22,0.227,0.215,0.227,-0.007,0.02,0.22,-3.39,320000,70706.0,0.227,287488740,287488740,128.01991,港股
3865,00341,大家乐集团,-3.1,12.5,12.68,12.5,12.68,-0.4,0.07,1.09,26.33,397149,4988709.0,12.9,7321300413,7321300413,128.00341,港股
3866,08043,ATLINKS,-3.11,0.156,0.156,0.152,0.152,-0.005,0.0,0.75,34.44,15000,2300.0,0.161,62400000,62400000,128.08043,港股
3867,01238,宝龙地产,-3.11,2.49,2.57,2.44,2.49,-0.08,0.14,0.67,1.41,5764885,14425704.0,2.57,10309603470,10309603470,128.01238,港股
3868,08028,天时软件,-3.13,0.031,0.031,0.031,0.031,-0.001,0.0,0.05,5.82,26000,770.0,0.032,87199336,87199336,128.08028,港股
3869,02199,维珍妮,-3.13,4.65,4.76,4.64,4.73,-0.15,0.0,1.19,13.81,61000,286120.0,4.8,5692762500,5692762500,128.02199,港股
3870,01060,阿里影业,-3.13,0.62,0.64,0.61,0.62,-0.02,0.03,0.66,2534.33,8428376,5275973.0,0.64,16724958897,16724958897,128.01060,港股
3871,01037,云智汇科技,-3.13,0.31,0.31,0.3,0.305,-0.01,0.07,0.75,5.19,474000,143430.0,0.32,217478469,217478469,128.01037,港股
3872,01065,天津创业环保股份,-3.13,3.09,3.14,3.09,3.14,-0.1,0.04,1.5,4.94,142000,440630.0,3.19,4410135849,1050600000,128.01065,港股
3873,00336,华宝国际,-3.14,4.01,4.16,3.96,4.05,-0.13,0.1,1.23,15.69,3371569,13626153.0,4.14,12952006773,12952006773,128.00336,港股
3875,00623,中视金桥,-3.16,0.92,0.95,0.92,0.95,-0.03,0.04,1.47,9.37,165000,154330.0,0.95,424704540,424704540,128.00623,港股
3876,02866,中远海发,-3.16,1.53,1.56,1.52,1.56,-0.05,0.25,1.33,2.55,9335100,14333219.0,1.58,20787310271,5624280000,128.02866,港股
3877,00522,ASM PACIFIC,-3.17,78.0,79.3,77.7,79.05,-2.55,0.38,1.37,9.25,1573607,122946336.0,80.55,32191015974,32191015974,128.00522,港股
3878,00921,海信家电,-3.17,7.64,7.75,7.57,7.73,-0.25,0.06,0.46,8.75,288000,2195540.0,7.89,10411221827,3511266133,128.00921,港股
3880,01163,虎视传媒,-3.17,0.61,0.61,0.61,0.61,-0.02,0.02,1.18,26.24,102500,67525.0,0.63,379725000,379725000,128.01163,港股
3881,00832,建业地产,-3.17,0.61,0.63,0.6,0.62,-0.02,0.16,1.52,2.44,4781000,2932880.0,0.63,1808110833,1808110833,128.00832,港股
3882,01898,中煤能源,-3.18,6.4,6.64,6.38,6.42,-0.21,0.45,1.07,3.82,18431605,119717704.0,6.61,84855445760,26282643200,128.01898,港股
3884,00968,信义光能,-3.2,11.5,11.8,11.44,11.56,-0.38,0.16,0.79,20.77,14657817,169807541.0,11.88,102284919637,102284919637,128.00968,港股
3885,08083,中国有赞,-3.2,0.121,0.123,0.12,0.121,-0.004,0.56,1.0,-0.73,103280000,12497828.0,0.125,2229018694,2229018694,128.08083,港股
3886,01406,清晰医疗,-3.2,1.21,1.26,1.2,1.21,-0.04,0.07,0.42,17.63,376250,455412.0,1.25,630742750,630742750,128.01406,港股
3887,01658,邮储银行,-3.21,6.04,6.29,6.01,6.18,-0.2,0.28,0.98,5.64,56362030,341876912.0,6.24,557999164334,119931248680,128.01658,港股
3888,02162,康诺亚-B,-3.22,21.05,22.0,21.05,21.3,-0.7,0.02,1.04,-1.24,66500,1423500.0,21.75,5888433664,5888433664,128.02162,港股
3889,00966,中国太平,-3.22,8.41,8.68,8.38,8.68,-0.28,0.1,1.28,4.02,3612500,30460803.0,8.69,30225695905,30225695905,128.00966,港股
3890,08479,金泰丰国际控股,-3.23,0.6,0.61,0.6,0.61,-0.02,0.01,1.67,12.3,56000,33920.0,0.62,558000000,558000000,128.08479,港股
3891,02317,味丹国际,-3.23,0.6,0.6,0.6,0.6,-0.02,0.01,2.5,10.64,120000,72000.0,0.62,913645200,913645200,128.02317,港股
3892,01871,向中国际,-3.23,0.21,0.221,0.21,0.221,-0.007,0.02,2.11,-19.91,96000,20216.0,0.217,84000000,84000000,128.01871,港股
3893,00800,A8新媒体,-3.23,0.3,0.3,0.3,0.3,-0.01,0.01,0.24,11.47,146000,43800.0,0.31,814161788,814161788,128.00800,港股
3894,00508,鼎亿集团投资,-3.23,0.09,0.093,0.088,0.093,-0.003,0.02,2.31,-7.22,1340000,119210.0,0.093,662110471,662110471,128.00508,港股
3895,00431,大中华金融,-3.23,0.18,0.188,0.178,0.188,-0.006,0.01,0.52,-6.91,706000,130750.0,0.186,1399654372,1399654372,128.00431,港股
3896,00412,山高金融,-3.23,0.9,0.92,0.88,0.92,-0.03,0.1,0.92,-68.9,23148000,20833320.0,0.93,21680445993,21680445993,128.00412,港股
3897,00296,英皇娱乐酒店,-3.23,0.6,0.6,0.59,0.6,-0.02,0.06,1.36,-6.0,675000,404700.0,0.62,718383590,718383590,128.00296,港股
3899,02328,中国财险,-3.25,7.75,7.93,7.61,7.9,-0.26,0.44,1.7,6.28,30613913,236378941.0,8.01,172381431098,53469527206,128.02328,港股
3900,02209,喆丽控股,-3.25,1.19,1.24,1.15,1.23,-0.04,0.02,1.42,-29.26,84000,100360.0,1.23,471187533,471187533,128.02209,港股
3901,01268,美东汽车,-3.26,23.75,24.15,23.25,23.25,-0.8,0.18,0.91,21.16,2243271,53169521.0,24.55,30171224895,30171224895,128.01268,港股
3902,01608,伟能集团,-3.26,0.89,0.96,0.86,0.86,-0.03,0.21,0.95,52.63,5627000,5066180.0,0.92,2404506782,2404506782,128.01608,港股
3903,01816,中广核电力,-3.27,2.07,2.14,2.06,2.12,-0.07,0.22,0.9,8.29,24276261,50643151.0,2.14,104532124977,23108703750,128.01816,港股
3904,00288,万洲国际,-3.27,5.32,5.48,5.3,5.4,-0.18,0.13,0.54,8.2,17071515,91227468.0,5.5,68256768006,68256768006,128.00288,港股
3908,08032,非凡中国,-3.3,0.88,0.91,0.88,0.9,-0.03,0.03,1.68,1.86,2747600,2440455.0,0.91,8504630106,8504630106,128.08032,港股
3909,00573,稻香控股,-3.3,0.88,0.9,0.88,0.89,-0.03,0.0,0.08,-42.04,8000,7030.0,0.91,892626240,892626240,128.00573,港股
3911,01729,汇聚科技,-3.31,1.75,1.9,1.71,1.76,-0.06,1.42,1.65,18.2,27600000,49670720.0,1.81,3405416000,3405416000,128.01729,港股
3912,03800,协鑫科技,-3.32,2.33,2.39,2.31,2.33,-0.08,0.75,2.25,10.15,202962659,476488704.0,2.41,63140694344,63140694344,128.03800,港股
3913,00317,中船防务,-3.33,5.23,5.3,5.2,5.2,-0.18,0.05,1.88,69.29,304000,1595140.0,5.41,7392638357,3096532360,128.00317,港股
3914,08239,首都金融控股,-3.33,0.029,0.03,0.028,0.03,-0.001,0.18,1.47,-1.54,1780000,51640.0,0.03,29343048,29343048,128.08239,港股
3915,00717,英皇证券,-3.33,0.058,0.061,0.058,0.061,-0.002,0.02,1.1,-0.68,1068000,64254.0,0.06,390969052,390969052,128.00717,港股
3916,01177,中国生物制药,-3.34,3.76,3.83,3.71,3.77,-0.13,0.28,1.24,3.96,53346450,200172968.0,3.89,70804914305,70804914305,128.01177,港股
3918,02338,潍柴动力,-3.35,10.38,10.76,10.32,10.54,-0.36,0.5,1.73,10.47,9634366,100526200.0,10.74,90581659802,20168755200,128.02338,港股
3922,06127,昭衍新药,-3.36,53.15,55.35,52.8,54.0,-1.85,0.55,1.18,27.94,336921,17988945.0,55.0,20282719895,3226834296,128.06127,港股
3923,01813,合景泰富集团,-3.37,2.87,2.94,2.85,2.89,-0.1,0.4,0.86,3.09,12625493,36328872.0,2.97,9136663497,9136663497,128.01813,港股
3924,01952,云顶新耀-B,-3.37,17.2,18.2,16.94,17.62,-0.6,0.17,1.11,-4.2,508455,8881302.0,17.8,5181008149,5181008149,128.01952,港股
3926,02186,绿叶制药,-3.38,2.29,2.35,2.27,2.33,-0.08,0.26,1.24,-49.34,9191000,21198255.0,2.37,8109742393,8109742393,128.02186,港股
3928,00302,中手游,-3.38,2.0,2.07,1.97,2.01,-0.07,0.18,1.69,7.4,4912000,9788960.0,2.07,5536100000,5536100000,128.00302,港股
3929,00512,远大医药,-3.38,4.57,4.69,4.55,4.64,-0.16,0.05,1.58,6.75,1682500,7781545.0,4.73,16221540146,16221540146,128.00512,港股
3930,02236,惠生工程,-3.39,0.285,0.3,0.285,0.3,-0.01,0.0,0.04,-10.25,5000,1485.0,0.295,1161023823,1161023823,128.02236,港股
3931,01669,环球信贷集团,-3.39,0.57,0.58,0.57,0.58,-0.02,0.0,3.64,4.34,16000,9240.0,0.59,228000000,228000000,128.01669,港股
3932,01558,东阳光药,-3.39,5.13,5.28,5.1,5.21,-0.18,0.07,1.2,-6.28,472400,2433807.0,5.31,4514234301,3353828301,128.01558,港股
3933,00607,丰盛控股,-3.39,0.114,0.117,0.113,0.116,-0.004,0.07,0.83,-0.68,13092500,1503877.0,0.118,2246414657,2246414657,128.00607,港股
3934,00510,时富金融服务集团,-3.39,0.285,0.315,0.285,0.285,-0.01,0.54,3.0,-1.39,1410000,417210.0,0.295,74434812,74434812,128.00510,港股
3935,00732,信利国际,-3.4,1.99,2.04,1.97,2.03,-0.07,0.16,1.5,4.75,5264300,10503237.0,2.06,6545566502,6545566502,128.00732,港股
3936,00553,南京熊猫电子股份,-3.4,3.41,3.48,3.0,3.06,-0.12,0.42,1.68,67.84,1026000,3361060.0,3.53,3116189384,825220000,128.00553,港股
3937,01498,培力农本方,-3.4,1.42,1.45,1.4,1.44,-0.05,0.17,0.49,-4.6,678500,964345.0,1.47,560747976,560747976,128.01498,港股
3938,00178,莎莎国际,-3.4,1.42,1.45,1.41,1.45,-0.05,0.07,0.83,-15.14,2289757,3271647.0,1.47,4406529030,4406529030,128.00178,港股
3940,08418,傲迪玛汽车,-3.41,0.85,0.92,0.85,0.92,-0.03,0.05,1.3,-293.91,424000,382820.0,0.88,722500000,722500000,128.08418,港股
3941,01910,新秀丽,-3.41,16.42,16.74,15.9,16.6,-0.58,0.51,3.31,211.58,7261063,120068506.0,17.0,23594114038,23594114038,128.01910,港股
3942,01723,港亚控股,-3.42,0.226,0.241,0.225,0.226,-0.008,0.09,0.35,14.16,344000,77880.0,0.234,90400000,90400000,128.01723,港股
3944,06185,康希诺生物-B,-3.43,73.2,75.05,72.0,75.05,-2.6,0.66,0.65,7.22,872024,63879460.0,75.8,18113332607,9711509880,128.06185,港股
3946,01971,弘阳服务,-3.44,3.09,3.25,3.08,3.25,-0.11,0.02,0.62,8.19,82000,261080.0,3.2,1282350000,1282350000,128.01971,港股
3947,02607,上海医药,-3.44,11.78,12.1,11.76,12.1,-0.42,0.36,0.91,8.27,3287590,38942481.0,12.2,43533075393,10826676453,128.02607,港股
3948,08072,罗马集团,-3.45,0.28,0.29,0.28,0.29,-0.01,0.16,0.82,-3.76,1120312,324879.0,0.29,196582865,196582865,128.08072,港股
3949,01033,中石化油服,-3.45,0.56,0.57,0.56,0.57,-0.02,0.06,1.32,177.19,3056000,1718860.0,0.58,10631230418,3032378430,128.01033,港股
3950,00403,星光集团,-3.45,0.28,0.28,0.28,0.28,-0.01,0.0,0.01,0.37,2000,560.0,0.29,145217881,145217881,128.00403,港股
3951,00123,越秀地产,-3.45,7.84,8.06,7.76,8.02,-0.28,0.11,1.49,5.53,3471158,27359294.0,8.12,24276215722,24276215722,128.00123,港股
3953,06626,越秀服务,-3.46,3.63,3.7,3.6,3.7,-0.13,0.03,0.92,12.56,508000,1851210.0,3.76,5524969543,5524969543,128.06626,港股
3955,02688,新奥能源,-3.47,105.7,110.3,105.6,109.5,-3.8,0.21,1.27,12.59,2400122,257448123.0,109.5,119456862928,119456862928,128.02688,港股
3956,02117,大唐集团控股,-3.47,4.17,4.56,4.09,4.56,-0.15,0.03,22.8,6.4,424000,1900850.0,4.32,5685978480,5685978480,128.02117,港股
3957,08617,永联丰控股,-3.48,1.11,1.11,1.11,1.11,-0.04,0.0,0.12,10.4,5000,5550.0,1.15,444000000,444000000,128.08617,港股
3958,01323,华盛国际控股,-3.48,0.111,0.115,0.11,0.115,-0.004,0.21,1.33,8.35,8952000,1003490.0,0.115,465988911,465988911,128.01323,港股
3959,03669,永达汽车,-3.49,6.92,7.0,6.84,7.0,-0.25,0.09,0.52,4.49,1703100,11763144.0,7.17,13613508490,13613508490,128.03669,港股
3962,09633,农夫山泉,-3.5,39.95,41.4,39.65,41.4,-1.45,0.07,0.69,51.29,3637736,145932401.0,41.4,449296332680,201134922680,128.09633,港股
3963,01421,工盖有限公司,-3.51,0.055,0.055,0.053,0.053,-0.002,0.01,0.15,-2.12,205000,10875.0,0.057,76465400,76465400,128.01421,港股
3964,01293,广汇宝信,-3.51,0.55,0.57,0.55,0.57,-0.02,0.02,0.4,2.31,506500,281475.0,0.57,1560631286,1560631286,128.01293,港股
3965,01251,华油能源,-3.51,0.275,0.28,0.27,0.27,-0.01,0.04,0.4,47.39,758000,207220.0,0.285,509788400,509788400,128.01251,港股
3966,00663,金山能源,-3.51,0.275,0.28,0.275,0.28,-0.01,0.01,0.27,-7.62,100000,27900.0,0.285,326496042,326496042,128.00663,港股
3968,00376,云锋金融,-3.52,1.37,1.41,1.37,1.4,-0.05,0.01,2.25,10.32,218880,303345.0,1.42,5299148592,5299148592,128.00376,港股
3970,08512,凯富善集团控股,-3.53,0.246,0.247,0.245,0.247,-0.009,0.03,2.07,2.55,360000,88700.0,0.255,270600000,270600000,128.08512,港股
3971,00866,中国秦发,-3.53,0.41,0.425,0.405,0.405,-0.015,0.07,0.19,0.3,1712000,708980.0,0.425,1022299734,1022299734,128.00866,港股
3972,01911,华兴资本控股,-3.53,9.29,9.61,9.21,9.61,-0.34,0.27,2.23,2.57,1485500,13779465.0,9.63,5113260369,5113260369,128.01911,港股
3973,00667,中国东方教育,-3.53,3.55,3.79,3.52,3.79,-0.13,0.06,0.87,20.89,1373500,4925630.0,3.68,7720821522,7720821522,128.00667,港股
3976,03309,希玛眼科,-3.55,4.07,4.2,4.05,4.2,-0.15,0.07,2.31,230.05,885305,3626040.0,4.22,5029017641,5029017641,128.03309,港股
3977,09959,联易融科技-W,-3.56,6.51,6.75,6.35,6.75,-0.24,0.12,1.31,-0.94,2523500,16413902.0,6.75,14975092626,13221147718,128.09959,港股
3979,03993,洛阳钼业,-3.56,3.79,3.88,3.77,3.84,-0.14,0.53,1.31,11.27,20986624,79753938.0,3.93,81861121810,14907843720,128.03993,港股
3981,06036,光丽科技,-3.57,0.405,0.41,0.38,0.405,-0.015,0.5,1.62,60.71,5040000,1992025.0,0.42,408867750,408867750,128.06036,港股
3982,02601,中国太保,-3.57,16.74,17.14,16.7,17.12,-0.62,0.29,0.78,5.48,8086038,135857317.0,17.36,161044515957,46458522000,128.02601,港股
3983,00366,陆氏集团(越南),-3.57,1.35,1.38,1.35,1.38,-0.05,0.01,0.21,8.01,46000,62400.0,1.4,678452514,678452514,128.00366,港股
3984,01818,招金矿业,-3.58,7.0,7.11,6.93,7.05,-0.26,0.42,1.12,193.78,11021000,77090460.0,7.26,22892752428,18266889179,128.01818,港股
3985,00045,大酒店,-3.59,7.78,7.97,7.76,7.93,-0.29,0.03,0.98,-106.94,425320,3318492.0,8.07,12832598123,12832598123,128.00045,港股
3987,01216,中原银行,-3.61,0.8,0.82,0.8,0.82,-0.03,0.0,0.14,4.26,161000,130800.0,0.83,18580000000,5556000000,128.01216,港股
3988,00187,京城机电股份,-3.62,3.73,3.97,3.69,3.8,-0.14,4.12,2.55,-72.49,4120000,15779720.0,3.87,1809050000,373000000,128.00187,港股
3991,02686,亚美能源,-3.64,1.59,1.68,1.55,1.61,-0.06,0.34,0.82,5.41,11506000,18474005.0,1.65,5398247346,5398247346,128.02686,港股
3992,01205,中信资源,-3.64,0.53,0.55,0.51,0.55,-0.02,0.2,3.81,3.77,15380000,8044640.0,0.55,4164595389,4164595389,128.01205,港股
3993,00712,卡姆丹克太阳能,-3.64,0.265,0.265,0.265,0.265,-0.01,0.03,0.16,-3.74,240000,63600.0,0.275,206246453,206246453,128.00712,港股
3994,00632,中港石油,-3.64,0.265,0.27,0.265,0.27,-0.01,0.02,1.58,1.51,162000,43440.0,0.275,223098063,223098063,128.00632,港股
3995,00085,中电华大科技,-3.64,0.53,0.54,0.53,0.53,-0.02,0.01,0.64,8.58,218000,115900.0,0.55,1075832160,1075832160,128.00085,港股
3996,00868,信义玻璃,-3.64,17.48,17.92,17.42,17.92,-0.66,0.21,1.05,6.1,8400665,147177958.0,18.14,70454659834,70454659834,128.00868,港股
3998,00853,微创医疗,-3.65,13.2,13.6,12.9,13.24,-0.5,0.31,1.42,-11.16,5620565,74489725.0,13.7,24054485453,24054485453,128.00853,港股
3999,02858,易鑫集团,-3.66,0.79,0.81,0.78,0.81,-0.03,0.01,0.42,145.54,922500,728195.0,0.82,5153779494,5153779494,128.02858,港股
4000,01797,新东方在线,-3.66,3.16,3.24,3.13,3.2,-0.12,0.4,1.15,-1.67,4000500,12681680.0,3.28,3162288162,3162288162,128.01797,港股
4001,01726,HKE HOLDINGS,-3.66,0.79,0.81,0.78,0.78,-0.03,0.01,2.92,-84.36,70000,55250.0,0.82,758400000,758400000,128.01726,港股
4002,00382,中汇集团,-3.66,2.63,2.69,2.59,2.65,-0.1,0.04,0.71,4.61,470000,1232240.0,2.73,2818990848,2818990848,128.00382,港股
4003,02131,云想科技,-3.66,1.84,1.9,1.84,1.88,-0.07,0.03,0.65,10.2,241000,448080.0,1.91,1464010720,1464010720,128.02131,港股
4004,00579,京能清洁能源,-3.66,1.84,1.92,1.83,1.88,-0.07,0.14,1.23,4.99,3940000,7318976.0,1.91,15169894985,5206605312,128.00579,港股
4005,00276,蒙古能源,-3.67,1.05,1.07,1.03,1.07,-0.04,0.13,1.38,0.13,241800,254106.0,1.09,197532141,197532141,128.00276,港股
4006,03606,福耀玻璃,-3.68,31.45,32.15,31.25,31.9,-1.2,0.34,1.26,20.99,2059034,65119188.0,32.65,82076434081,19082513940,128.03606,港股
4007,01003,欢喜传媒,-3.68,1.31,1.34,1.31,1.34,-0.05,0.0,0.46,-20.33,150000,198500.0,1.36,4789978794,4789978794,128.01003,港股
4008,00210,达芙妮国际,-3.68,0.131,0.131,0.13,0.13,-0.005,0.0,0.65,4.51,75600,9820.0,0.136,237641417,237641417,128.00210,港股
4012,01997,九龙仓置业,-3.69,36.55,37.85,36.55,37.85,-1.4,0.05,0.62,25.27,1551299,57116695.0,37.95,110974108802,110974108802,128.01997,港股
4015,08120,国农金融投资,-3.7,0.13,0.134,0.13,0.134,-0.005,0.03,3.11,-3.87,154000,20178.0,0.135,79575348,79575348,128.08120,港股
4016,02389,北京健康,-3.7,0.078,0.079,0.078,0.079,-0.003,0.01,0.53,-12.03,504000,39366.0,0.081,474157634,474157634,128.02389,港股
4017,01124,沿海家园,-3.7,0.052,0.054,0.052,0.054,-0.002,0.03,0.13,-0.32,1052000,54832.0,0.054,215593055,215593055,128.01124,港股
4018,01057,浙江世宝,-3.7,1.3,1.33,1.3,1.33,-0.05,0.21,1.75,80.43,460000,609920.0,1.35,1026538028,281820500,128.01057,港股
4019,00979,绿色能源科技集团,-3.7,0.26,0.27,0.26,0.27,-0.01,0.0,-,-11.88,0,-,0.27,295440126,295440126,128.00979,港股
4020,00865,建德国际控股,-3.7,0.078,0.082,0.074,0.078,-0.003,0.02,0.11,33.48,1244000,96856.0,0.081,455363196,455363196,128.00865,港股
4021,00621,坛金矿业,-3.7,0.026,0.028,0.025,0.027,-0.001,0.21,2.83,-0.9,37390000,962010.0,0.027,471938272,471938272,128.00621,港股
4023,00598,中国外运,-3.72,2.33,2.38,2.32,2.38,-0.09,0.12,0.6,3.62,2617539,6141282.0,2.42,17243873029,4997586710,128.00598,港股
4024,06699,时代天使,-3.72,106.0,109.8,102.0,109.8,-4.1,0.84,1.18,51.16,1418600,152396131.0,110.1,17885906502,17885906502,128.06699,港股
4025,01610,中粮家佳康,-3.73,3.1,3.18,3.07,3.17,-0.12,0.56,1.3,-21.51,21945000,68503951.0,3.22,12096194801,12096194801,128.01610,港股
4026,01456,国联证券,-3.73,3.61,3.7,3.58,3.58,-0.14,0.08,1.02,9.02,351500,1277305.0,3.75,10222701136,1597930400,128.01456,港股
4028,08049,吉林长龙药业,-3.74,1.03,1.08,1.01,1.08,-0.04,0.06,-,3.29,96000,98840.0,1.07,577057500,177675000,128.08049,港股
4029,01760,英恒科技,-3.74,3.09,3.14,3.04,3.11,-0.12,0.04,1.44,13.66,439000,1355530.0,3.21,3352086539,3352086539,128.01760,港股
4030,02217,谭仔国际,-3.74,2.83,2.88,2.8,2.85,-0.11,0.34,1.84,14.08,4563000,12955156.0,2.94,3793571814,3793571814,128.02217,港股
4031,01501,康德莱医械,-3.75,15.4,15.72,15.38,15.72,-0.6,0.14,3.32,14.62,147800,2281232.0,16.0,2556400000,1604886237,128.01501,港股
4032,00351,亚洲能源物流,-3.75,0.385,0.395,0.335,0.395,-0.015,0.1,5.91,-12.13,1620000,635000.0,0.4,652565469,652565469,128.00351,港股
4033,08095,北大青鸟环宇,-3.77,0.51,0.52,0.51,0.52,-0.02,0.0,1.02,3.97,39000,19900.0,0.53,772376640,415376640,128.08095,港股
4034,01901,飞扬集团,-3.77,0.51,0.53,0.5,0.51,-0.02,0.37,1.18,-2.43,2938000,1498780.0,0.53,408000000,408000000,128.01901,港股
4035,00815,中国白银集团,-3.77,0.51,0.52,0.5,0.52,-0.02,0.26,2.63,-0.34,5086000,2556440.0,0.53,996581160,996581160,128.00815,港股
4036,00220,统一企业中国,-3.77,6.63,6.9,6.63,6.98,-0.26,0.07,1.06,15.6,2869988,19129337.0,6.89,28637184420,28637184420,128.00220,港股
4037,01009,国际娱乐,-3.78,0.229,0.23,0.229,0.23,-0.009,0.01,-,-1.09,114000,26146.0,0.238,313537007,313537007,128.01009,港股
4038,01992,复星旅游文化,-3.79,10.16,10.36,9.9,10.3,-0.4,0.04,1.09,-3.79,507854,5169290.0,10.56,12588145888,12588145888,128.01992,港股
4040,09901,新东方-S,-3.79,9.38,9.61,9.23,9.57,-0.37,0.59,0.52,-1.95,655300,6201362.0,9.75,15917542797,1035786500,128.09901,港股
4041,00489,东风集团股份,-3.8,5.57,5.7,5.56,5.7,-0.22,0.16,0.86,3.45,4438936,24866407.0,5.79,47991788400,15906427240,128.00489,港股
4043,06677,远洋服务,-3.8,3.54,3.63,3.52,3.54,-0.14,0.01,0.61,7.81,85500,304490.0,3.68,4191360000,4191360000,128.06677,港股
4044,02728,金泰能源控股,-3.81,0.101,0.105,0.1,0.105,-0.004,0.0,-,4.77,0,-,0.105,449957110,449957110,128.02728,港股
4045,00855,中国水务,-3.82,8.57,8.87,8.57,8.87,-0.34,0.08,0.86,7.42,1295999,11280333.0,8.91,13989002505,13989002505,128.00855,港股
4047,02096,先声药业,-3.82,7.8,8.06,7.7,8.06,-0.31,0.1,1.03,11.17,2572000,20104264.0,8.11,20593026620,20593026620,128.02096,港股
4049,03948,伊泰煤炭,-3.84,13.02,14.16,12.84,13.02,-0.52,0.42,1.03,3.16,1372100,18422924.0,13.54,42367171140,4244611140,128.03948,港股
4050,08400,亚洲先锋娱乐,-3.85,0.05,0.05,0.05,0.05,-0.002,0.01,0.11,-2.17,50000,2470.0,0.052,50000000,50000000,128.08400,港股
4051,03389,亨得利,-3.85,0.25,0.255,0.25,0.255,-0.01,0.01,3.44,34.72,368000,93600.0,0.26,1116201740,1116201740,128.03389,港股
4052,03300,中国玻璃,-3.85,1.25,1.29,1.24,1.29,-0.05,0.12,1.27,2.55,2152000,2701250.0,1.3,2295272823,2295272823,128.03300,港股
4053,02129,LEGION CONSO,-3.85,0.1,0.1,0.099,0.099,-0.004,0.0,1.0,7.58,55000,5450.0,0.104,125000000,125000000,128.02129,港股
4054,01668,华南城,-3.85,0.75,0.77,0.75,0.77,-0.03,0.05,0.62,2.51,3902000,2951280.0,0.78,6068919636,6068919636,128.01668,港股
4055,01091,南方锰业,-3.85,0.75,0.77,0.72,0.76,-0.03,0.62,1.17,5.52,21423000,15836330.0,0.78,2571344250,2571344250,128.01091,港股
4056,01031,金利丰金融,-3.85,0.25,0.265,0.25,0.26,-0.01,0.0,2.28,-30.86,596000,151930.0,0.26,3403620167,3403620167,128.01031,港股
4057,00686,北京能源国际,-3.85,0.25,0.255,0.25,0.25,-0.01,0.01,0.44,8.13,1640000,410440.0,0.26,5606987108,5606987108,128.00686,港股
4058,00603,中油燃气,-3.85,0.375,0.385,0.375,0.38,-0.015,0.02,0.84,2.39,1360000,515220.0,0.39,2162641438,2162641438,128.00603,港股
4059,06055,中烟香港,-3.86,11.96,12.3,11.78,12.3,-0.48,0.13,2.31,11.77,909000,10869680.0,12.44,8272492800,8272492800,128.06055,港股
4063,01919,中远海控,-3.88,12.38,12.7,12.24,12.62,-0.5,0.91,1.06,1.59,30669364,381441424.0,12.88,198255607576,41532176400,128.01919,港股
4067,02182,天长集团,-3.9,0.37,0.37,0.37,0.37,-0.015,0.0,0.25,2.38,12000,4440.0,0.385,229400000,229400000,128.02182,港股
4068,06821,凯莱英,-3.91,155.0,160.1,150.7,160.1,-6.3,0.57,1.01,23.53,113000,17395158.0,161.3,40973012790,3050539500,128.06821,港股
4070,00511,电视广播,-3.92,4.66,4.86,4.65,4.86,-0.19,0.03,0.69,-3.16,123200,579254.0,4.85,2041080000,2041080000,128.00511,港股
4071,01431,原生态牧业,-3.92,0.245,0.26,0.245,0.26,-0.01,0.02,1.1,5.98,854000,217977.0,0.255,1149171618,1149171618,128.01431,港股
4072,01133,哈尔滨电气,-3.92,1.96,2.02,1.96,2.01,-0.08,0.34,3.29,-0.66,2318000,4621640.0,2.04,3344785080,1324119160,128.01133,港股
4076,09933,GHW INTL,-3.95,0.365,0.365,0.355,0.365,-0.015,0.01,1.07,2.28,60000,21760.0,0.38,365000000,365000000,128.09933,港股
4077,01913,普拉达,-3.95,45.0,45.75,44.75,45.65,-1.85,0.07,1.7,44.32,1780068,80572445.0,46.85,115147080000,115147080000,128.01913,港股
4081,09979,绿城管理控股,-4.0,5.52,5.61,5.46,5.58,-0.23,0.09,0.79,15.63,1848271,10283910.0,5.75,10808027520,10808027520,128.09979,港股
4082,08219,恒伟集团控股,-4.0,0.48,0.54,0.32,0.48,-0.02,3.07,3.43,-28.25,4600000,2207900.0,0.5,72000000,72000000,128.08219,港股
4083,02282,美高梅中国,-4.0,4.32,4.4,4.29,4.4,-0.18,0.06,1.09,-4.27,2125598,9196028.0,4.5,16416000004,16416000004,128.02282,港股
4084,01520,天机控股,-4.0,0.24,0.245,0.24,0.241,-0.01,0.09,1.25,-9.29,1554000,374568.0,0.25,429664171,429664171,128.01520,港股
