,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型
11256,RCL,皇家加勒比邮轮,-5.08,69.85,73.19,69.75,72.54,-3.74,1.49,1.15,-3.36,3808242,269760576.0,73.59,17808697765,17808697765,106.RCL,美股
11258,MARK,Remark Holdings Inc,-5.08,0.56,0.59,0.56,0.58,-0.03,0.56,0.5,2.14,593755,340787.0,0.59,58888351,58888351,105.MARK,美股
11259,ACEL,Accel Entertainment Inc-A,-5.09,10.45,10.89,10.37,10.89,-0.56,0.43,1.3,30.48,396854,4200370.0,11.01,961932981,961932981,106.ACEL,美股
11260,QNGY,Quanergy Systems Inc,-5.1,1.49,1.6,1.47,1.57,-0.08,0.15,0.79,7.34,133830,200915.0,1.57,128892383,128892383,106.QNGY,美股
11262,EMBK,Embark Technology Inc-A,-5.1,3.91,4.16,3.75,4.1,-0.21,0.22,1.13,-14.16,1012120,3935521.0,4.12,1759154767,1759154767,105.EMBK,美股
11263,LCUT,美国生牌,-5.1,11.16,11.61,11.15,11.61,-0.6,0.26,1.25,11.89,58283,653420.0,11.76,247342294,247342294,105.LCUT,美股
11264,CRNX,Crinetics Pharmaceuticals Inc,-5.11,18.03,19.18,17.92,18.59,-0.97,0.5,0.93,-8.96,264865,4847692.0,19.0,964249304,964249304,105.CRNX,美股
11265,EWTX,Edgewise Therapeutics Inc,-5.11,7.62,8.08,7.37,7.88,-0.41,0.28,0.91,-8.82,139981,1072283.0,8.03,377766750,377766750,105.EWTX,美股
11266,STSS,Sharps Technology Inc,-5.11,1.3,1.34,1.28,1.31,-0.07,4.78,0.1,-2.56,438429,571281.0,1.37,11924063,11924063,105.STSS,美股
11268,ONTX,Onconova Therapeutics Inc,-5.11,1.3,1.36,1.3,1.35,-0.07,0.7,1.97,-1.68,146793,194476.0,1.37,27164232,27164232,105.ONTX,美股
11269,KULR,KULR Technology Group Inc,-5.11,1.67,1.77,1.65,1.76,-0.09,0.29,0.81,-14.7,300524,513335.0,1.76,175124074,175124074,107.KULR,美股
11270,AGEN,艾吉纳斯,-5.11,1.67,1.74,1.66,1.74,-0.09,1.31,0.87,-18.86,3549302,5967708.0,1.76,451356929,451356929,105.AGEN,美股
11271,ITCI,Intra-Cellular Therapies Inc,-5.11,46.2,49.24,45.91,49.01,-2.49,1.54,2.37,-15.33,1447643,68231777.0,48.69,4356739372,4356739372,105.ITCI,美股
11272,DLPN,Dolphin Entertainment Inc,-5.12,3.71,3.96,3.66,3.9,-0.2,0.58,0.85,-9.33,68218,257588.0,3.91,43967310,43967310,105.DLPN,美股
11274,PTCT,PTC Therapeutics Inc,-5.12,33.34,34.67,32.57,34.62,-1.8,1.29,1.73,-4.54,921569,30609506.0,35.14,2378418222,2378418222,105.PTCT,美股
11275,AGYS,诶吉利斯,-5.13,34.61,36.34,34.04,36.34,-1.87,0.26,0.76,-43.23,65410,2287922.0,36.48,855363031,855363031,105.AGYS,美股
11277,LYTS,LSI Industries Inc,-5.13,7.03,7.37,6.95,7.37,-0.38,0.32,1.1,23.7,86441,617383.0,7.41,187384580,187384580,105.LYTS,美股
11278,HYZN,Hyzon Motors Inc-A,-5.13,3.7,3.86,3.5,3.85,-0.2,0.68,0.94,-66.24,1675307,6155662.0,3.9,917176576,917176576,105.HYZN,美股
11280,USDP,USD Partners LP,-5.13,6.1,6.5,6.09,6.43,-0.33,0.17,0.45,9.49,57912,364456.0,6.43,203614529,203614529,106.USDP,美股
11281,MDB,MongoDB Inc-A,-5.13,299.71,310.94,276.51,310.94,-16.22,3.38,1.85,-65.99,2281386,672494800.0,315.93,20250308061,20250308061,105.MDB,美股
11282,YMAB,Y-mAbs Therapeutics Inc,-5.14,8.86,9.28,8.79,9.16,-0.48,1.36,0.91,-7.01,594498,5362170.0,9.34,387313934,387313934,105.YMAB,美股
11283,EXPE,亿客行,-5.14,132.33,139.88,131.43,139.88,-7.17,3.31,0.66,44.42,5206846,699746416.0,139.5,20788755976,20788755976,105.EXPE,美股
11284,RH,RH,-5.14,293.31,306.0,286.07,302.02,-15.9,4.54,1.29,9.25,984746,291372912.0,309.21,6367399622,6367399622,106.RH,美股
11285,XSPA,XpresSpa Group Inc,-5.15,0.92,0.97,0.9,0.97,-0.05,0.64,1.65,26.19,610530,562860.0,0.97,87695513,87695513,105.XSPA,美股
11286,DLB,杜比实验室,-5.16,71.54,73.26,70.2,71.34,-3.89,1.46,2.13,33.49,1474785,105443191.0,75.43,7217998539,7217998539,106.DLB,美股
11287,AMSC,美国超导,-5.16,5.33,5.62,5.25,5.6,-0.29,0.59,0.65,-6.97,167401,897139.0,5.62,151679802,151679802,105.AMSC,美股
11288,JWEL,聚好商城,-5.16,2.02,2.08,2.0,2.08,-0.11,0.05,0.4,-8.27,13681,27641.0,2.13,52850199,52850199,105.JWEL,美股
11293,CIX,CompX国际,-5.18,21.8,23.01,21.24,23.01,-1.19,0.16,1.86,16.29,19242,428063.0,22.99,269898323,269898323,107.CIX,美股
11294,MP,MP Materials Corp-A,-5.18,37.69,40.07,36.91,40.0,-2.06,2.35,1.75,49.55,4170776,159004729.0,39.75,6690986110,6690986110,106.MP,美股
11295,TME,腾讯音乐,-5.19,4.02,4.19,3.93,4.19,-0.22,0.72,1.01,14.34,12265134,49421722.0,4.24,6814210071,6814210071,106.TME,美股
11296,PDD,拼多多,-5.19,38.19,40.4,37.5,40.28,-2.09,0.58,0.56,39.63,7355639,282892480.0,40.28,48286888699,48286888699,105.PDD,美股
11297,ACON,Aclarion Inc,-5.19,2.01,2.42,2.01,2.06,-0.11,16.27,0.18,-3.18,1272331,2820759.0,2.12,15722517,15722517,105.ACON,美股
11298,ISEE,IVERIC bio Inc,-5.19,12.41,13.19,12.28,12.96,-0.68,2.31,1.25,-12.62,2690691,33852911.0,13.09,1444762694,1444762694,105.ISEE,美股
11299,GALT,Galectin Therapeutics Inc,-5.19,1.46,1.56,1.43,1.56,-0.08,0.13,0.79,-2.84,78864,117451.0,1.54,86662524,86662524,105.GALT,美股
11300,ACCD,Accolade Inc,-5.19,5.84,6.12,5.71,6.12,-0.32,2.72,0.18,-3.19,1832845,10846997.0,6.16,392999944,392999944,105.ACCD,美股
11301,MCS,马库斯,-5.2,14.59,15.49,14.28,15.43,-0.8,0.91,1.31,-10.65,287246,4239668.0,15.39,461177032,461177032,106.MCS,美股
11302,PETS,PetMed Express Inc,-5.2,20.79,22.23,20.48,21.85,-1.14,3.48,1.54,19.96,730409,15213773.0,21.93,436143618,436143618,105.PETS,美股
11303,ALRM,Alarm.com Holdings Inc,-5.2,57.03,59.34,56.32,58.56,-3.13,0.81,1.19,61.42,404256,23155054.0,60.16,2856478092,2856478092,105.ALRM,美股
11304,LX,乐信,-5.2,2.55,2.62,2.5,2.62,-0.14,0.64,0.8,1.28,1172224,2978293.0,2.69,470192178,470192178,105.LX,美股
11305,CVT,Cvent Holding Corp,-5.21,6.01,6.24,5.58,6.24,-0.33,0.04,1.54,-33.59,194596,1163453.0,6.34,2891579671,2891579671,105.CVT,美股
11306,EGLX,Enthusiast Gaming Holdings Inc,-5.21,1.82,1.94,1.75,1.88,-0.1,0.19,0.76,-5.95,249678,453955.0,1.92,243059670,243059670,105.EGLX,美股
11307,AI,C3.ai Inc-A,-5.21,16.19,17.1,15.33,17.02,-0.89,2.46,1.11,-10.92,2619876,42382207.0,17.08,1722159491,1722159491,106.AI,美股
11308,HCC,勇士煤业,-5.21,32.01,32.9,30.39,32.21,-1.76,4.27,2.97,10.96,2204805,69552239.0,33.77,1653417396,1653417396,106.HCC,美股
11309,ACRS,Aclaris Therapeutics Inc,-5.21,11.82,12.46,11.67,12.46,-0.65,0.57,1.11,-8.03,351868,4201793.0,12.47,729787178,729787178,105.ACRS,美股
11310,PUBM,PubMatic Inc-A,-5.21,21.63,22.77,21.28,22.77,-1.19,1.72,1.28,19.89,894303,19561384.0,22.82,1125821341,1125821341,105.PUBM,美股
11311,CLSK,CleanSpark Inc,-5.22,6.54,6.83,6.34,6.77,-0.36,4.73,0.92,-1708.66,1962903,12836878.0,6.9,271207777,271207777,105.CLSK,美股
11312,SRL,Scully Royalty Ltd,-5.22,9.8,10.34,9.76,10.34,-0.54,0.14,0.93,24.39,21226,211921.0,10.34,144837160,144837160,106.SRL,美股
11313,RLMD,Relmada Therapeutics Inc,-5.22,21.23,23.7,20.83,22.55,-1.17,1.39,1.57,-5.06,417485,9001509.0,22.4,636704472,636704472,105.RLMD,美股
11314,CRDL,Cardiol Therapeutics Inc,-5.22,1.27,1.3,1.24,1.3,-0.07,0.34,1.4,-3.17,213381,271025.0,1.34,78645384,78645384,105.CRDL,美股
11315,HCAT,Health Catalyst Inc,-5.23,14.69,15.45,14.3,15.29,-0.81,3.26,1.12,-5.17,1759247,25690253.0,15.5,792336616,792336616,105.HCAT,美股
11316,RCRT,Recruiter.com Group Inc,-5.23,1.45,1.55,1.42,1.48,-0.08,0.32,0.89,-1.31,46858,69657.0,1.53,21437990,21437990,105.RCRT,美股
11317,TIL,Instil Bio Inc,-5.23,6.52,6.8,6.31,6.8,-0.36,0.23,1.07,-5.37,300974,1949126.0,6.88,842275123,842275123,105.TIL,美股
11320,ARC,美国图文,-5.25,3.61,3.76,3.6,3.76,-0.2,0.37,1.03,17.09,158312,575970.0,3.81,156221216,156221216,106.ARC,美股
11321,FROG,JFrog Ltd,-5.26,20.18,21.15,20.1,21.15,-1.12,0.74,0.98,-31.0,727278,14948964.0,21.3,1990592694,1990592694,105.FROG,美股
11322,TNDM,Tandem Diabetes Care Inc,-5.26,76.0,79.4,74.39,78.36,-4.22,2.53,1.84,312.29,1617862,123033528.0,80.22,4861167632,4861167632,105.TNDM,美股
11324,VCNX,Vaccinex Inc,-5.26,1.26,1.33,1.23,1.3,-0.07,0.11,0.94,-2.4,46035,58842.0,1.33,53756704,53756704,105.VCNX,美股
11325,SENS,Senseonics Holdings Inc,-5.26,1.26,1.34,1.24,1.33,-0.07,1.37,1.37,-1.93,6368956,8067180.0,1.33,583712009,583712009,107.SENS,美股
11327,OCGN,Ocugen Inc,-5.26,2.16,2.35,2.11,2.17,-0.12,2.78,0.94,-7.98,5992932,13211159.0,2.28,465830289,465830289,105.OCGN,美股
11328,MTNB,Matinas BioPharma Holdings Inc,-5.26,0.72,0.76,0.69,0.76,-0.04,0.23,1.64,-6.59,509612,365424.0,0.76,156142459,156142459,107.MTNB,美股
11330,IPA,Immunoprecise Antibodies Ltd,-5.26,5.04,5.41,5.04,5.33,-0.28,0.12,1.63,-8.25,22428,117252.0,5.32,98084398,98084398,105.IPA,美股
11331,HSTO,Histogen Inc,-5.26,0.18,0.19,0.17,0.18,-0.01,1.21,0.45,-0.6,603819,108645.0,0.19,8991038,8991038,105.HSTO,美股
11332,GNFT,Genfit SA ADR,-5.26,3.42,3.63,3.2,3.39,-0.19,0.04,3.12,-3.15,17898,60379.0,3.61,170368972,170368972,105.GNFT,美股
11334,BJDX,Bluejay Diagnostics Inc,-5.26,1.26,1.36,1.19,1.34,-0.07,0.92,0.56,-7.28,185343,233228.0,1.33,25390567,25390567,105.BJDX,美股
11335,HMTV,半球传媒集团,-5.28,3.77,3.94,3.58,3.94,-0.21,0.26,0.59,13.78,105395,392057.0,3.98,152452040,152452040,105.HMTV,美股
11337,COLL,Collegium Pharmaceutical Inc,-5.28,14.7,15.59,14.59,15.38,-0.82,1.08,1.05,6.97,364937,5479673.0,15.52,498670276,498670276,105.COLL,美股
11338,FOLD,爱美医疗,-5.29,6.27,6.63,6.24,6.52,-0.35,1.53,0.86,-7.01,4294346,27228215.0,6.62,1756557793,1756557793,105.FOLD,美股
11339,CBD,Companhia Brasileira de Distrib,-5.29,4.12,4.34,4.09,4.33,-0.23,0.43,0.74,2.72,1167344,4891473.0,4.35,1109909118,1109909118,106.CBD,美股
11340,NVTA,Invitae Corp,-5.29,5.01,5.32,4.69,5.24,-0.28,4.92,1.31,-3.03,11274287,56689695.0,5.29,1148735866,1148735866,106.NVTA,美股
11341,WISH,ContextLogic Inc-A,-5.29,1.61,1.71,1.55,1.69,-0.09,2.09,1.0,-2.97,13919031,22732046.0,1.7,1070650000,1070650000,105.WISH,美股
11343,IDYA,IDEAYA生物科学,-5.3,9.12,9.54,9.07,9.47,-0.51,0.58,0.58,-7.08,224804,2068122.0,9.63,352329513,352329513,105.IDYA,美股
11344,NGMS,NeoGames SA,-5.3,13.23,14.17,12.8,14.17,-0.74,0.48,0.42,72.79,123040,1639584.0,13.97,338601132,338601132,105.NGMS,美股
11346,VRDN,Viridian Therapeutics Inc,-5.3,10.18,10.62,9.91,10.6,-0.57,1.46,1.86,-3.48,396453,4023342.0,10.75,276584716,276584716,105.VRDN,美股
11347,LFMD,LifeMD Inc,-5.31,2.32,2.51,2.31,2.41,-0.13,0.34,0.74,-1.18,104238,248327.0,2.45,71686768,71686768,105.LFMD,美股
11348,FOXA,福克斯-A,-5.31,34.6,36.37,34.21,36.28,-1.94,1.0,1.32,7.61,3164644,110244764.0,36.54,19476430444,10926897288,105.FOXA,美股
11349,WKME,WalkMe Ltd,-5.31,14.44,15.2,14.21,15.13,-0.81,0.18,0.88,-12.64,148678,2173192.0,15.25,1210973446,1210973446,105.WKME,美股
11350,PTRA,Proterra Inc-A,-5.31,5.88,6.19,5.74,6.18,-0.33,0.98,1.05,-5.29,2195876,12948580.0,6.21,1311240000,1311240000,105.PTRA,美股
11351,VXRT,Vaxart Inc,-5.32,3.56,3.71,3.5,3.71,-0.2,2.11,1.0,-6.39,2666450,9546455.0,3.76,450004687,450004687,105.VXRT,美股
11352,GEOS,Geospace Technologies Corp,-5.32,5.69,6.1,5.53,6.1,-0.32,0.9,1.52,-3.74,117366,693163.0,6.01,73866106,73866106,105.GEOS,美股
11353,IFRX,InflaRx NV,-5.33,1.6,1.65,1.55,1.65,-0.09,0.11,0.52,-1.37,49676,78142.0,1.69,70726021,70726021,105.IFRX,美股
11354,AREC,American Resources Corp-A,-5.33,1.6,1.68,1.55,1.68,-0.09,1.17,0.95,-3.24,770751,1237602.0,1.69,105187496,105187496,105.AREC,美股
11355,CANG,灿谷,-5.33,3.02,3.18,3.01,3.13,-0.17,0.09,0.51,-312.65,122930,376818.0,3.19,418989171,418989171,106.CANG,美股
11356,STRY,Starry Group Holdings Inc-A,-5.33,8.7,9.11,8.32,9.05,-0.49,0.22,0.87,66.02,432870,3739929.0,9.19,1686586263,1686586263,106.STRY,美股
11357,LMNL,Liminal BioSciences Inc,-5.33,0.71,0.75,0.7,0.75,-0.04,0.15,1.43,2.18,47864,34165.0,0.75,22040218,22040218,105.LMNL,美股
11358,BTBD,BT Brands Inc,-5.33,2.13,2.13,2.13,2.13,-0.12,0.02,0.12,22.64,1112,2368.0,2.25,13762181,13762181,105.BTBD,美股
11359,TDCX,TDCX Inc ADR,-5.35,12.21,13.01,11.81,12.86,-0.69,0.33,2.68,23.16,487790,6084852.0,12.9,1779763788,1779763788,106.TDCX,美股
11360,TMDI,Titan Medical Inc,-5.36,0.53,0.55,0.52,0.55,-0.03,0.21,0.28,-3.97,229800,121109.0,0.56,58937426,58937426,105.TMDI,美股
11361,IZEA,IZEA Worldwide Inc,-5.36,1.06,1.12,1.05,1.12,-0.06,0.61,1.73,-20.99,378616,406260.0,1.12,65907095,65907095,105.IZEA,美股
11362,TTEC,TTEC Holdings Inc,-5.36,64.1,67.15,63.62,67.1,-3.63,0.31,1.25,21.39,147861,9598179.0,67.73,3014984139,3014984139,105.TTEC,美股
11363,ASPN,Aspen Aerogels Inc,-5.36,20.66,21.93,20.04,21.63,-1.17,1.02,1.3,-20.1,368620,7642756.0,21.83,745429845,745429845,106.ASPN,美股
11364,EYE,National Vision Holdings Inc,-5.36,35.46,37.39,35.17,37.39,-2.01,2.96,2.89,22.56,2415260,87794666.0,37.47,2893416429,2893416429,105.EYE,美股
11365,RCM,R1 RCM Inc,-5.37,20.99,22.15,20.86,22.15,-1.19,0.97,2.06,60.33,2719110,57951350.0,22.18,5864556736,5864556736,105.RCM,美股
11366,MRNA,Moderna Inc,-5.37,134.4,140.6,131.0,139.7,-7.62,1.76,0.87,3.65,7013011,939178000.0,142.02,53458879085,53458879085,105.MRNA,美股
11367,FXLV,F45 Training Holdings Inc,-5.37,7.58,7.92,7.48,7.9,-0.43,0.39,0.98,-3.93,369274,2808817.0,8.01,718283847,718283847,106.FXLV,美股
11368,SILK,Silk Road Medical Inc,-5.37,32.96,35.19,31.7,35.19,-1.87,3.34,2.11,-23.23,1171638,39300659.0,34.83,1157283610,1157283610,105.SILK,美股
11369,LTRPA,Liberty TripAdvisor Holdings In,-5.37,1.41,1.5,1.4,1.46,-0.08,0.5,0.54,0.57,363039,520188.0,1.49,106959175,102206956,105.LTRPA,美股
11370,ELYS,Elys Game Technology Corp,-5.37,1.41,1.48,1.36,1.48,-0.08,0.79,1.31,-2.22,187166,259722.0,1.49,33380731,33380731,105.ELYS,美股
11371,SMAR,Smartsheet Inc-A,-5.37,43.66,45.66,41.88,45.66,-2.48,1.48,2.11,-32.88,1902546,82934777.0,46.14,5625430375,5625430375,106.SMAR,美股
11372,NAVB,Navidea Biopharmaceuticals Inc,-5.38,0.88,0.92,0.83,0.92,-0.05,0.32,1.18,-2.27,96788,83875.0,0.93,26663168,26663168,107.NAVB,美股
11373,KBNT,Kubient Inc,-5.38,0.88,1.0,0.87,0.91,-0.05,0.38,0.84,-1.23,53940,49005.0,0.93,12634103,12634103,105.KBNT,美股
11374,FND,Floor & Decor Holdings Inc-A,-5.39,75.18,80.78,73.38,80.0,-4.28,2.58,1.95,28.1,2734541,207711853.0,79.46,7958439699,7958439699,106.FND,美股
11375,DBI,Designer Brands Inc-A,-5.39,13.69,14.45,13.59,14.28,-0.78,1.64,1.22,6.41,1188727,16405650.0,14.47,989577461,989577461,106.DBI,美股
11376,BURL,伯灵顿百货,-5.39,196.7,209.25,193.43,209.25,-11.21,1.88,1.98,31.8,1243925,246543887.0,207.91,13001735851,13001735851,106.BURL,美股
11377,FGEN,FibroGen Inc,-5.4,8.41,9.15,8.31,8.74,-0.48,1.43,1.6,-2.71,1330954,11446271.0,8.89,784589277,784589277,105.FGEN,美股
11379,WEAV,Weave Communications Inc,-5.4,5.43,5.73,5.13,5.7,-0.31,0.38,2.12,-6.82,249572,1349435.0,5.74,352428655,352428655,106.WEAV,美股
11380,ABMD,阿比奥梅德,-5.4,257.54,270.93,252.06,270.93,-14.71,0.97,1.31,88.17,441144,113826863.0,272.25,11729659300,11729659300,105.ABMD,美股
11383,BBBY,3B家居,-5.41,12.07,12.66,11.77,12.57,-0.69,4.97,1.01,-1.72,3967968,47927026.0,12.76,963738673,963738673,105.BBBY,美股
11384,MIST,Milestone Pharmaceuticals Inc,-5.41,5.94,6.26,5.66,6.26,-0.34,0.31,1.96,-4.15,92428,547400.0,6.28,177745008,177745008,105.MIST,美股
11385,SEDG,SolarEdge Technologies Inc,-5.42,251.81,264.11,250.0,264.11,-14.42,1.08,0.62,80.99,599405,152537445.0,266.23,13947072236,13947072236,105.SEDG,美股
11386,PYXS,Pyxis Oncology Inc,-5.42,2.27,2.42,2.15,2.42,-0.13,0.2,0.65,-0.98,66191,153354.0,2.4,74483147,74483147,105.PYXS,美股
11387,CTRN,Citi Trends Inc,-5.42,28.62,30.18,28.12,29.96,-1.64,4.95,1.12,3.99,429349,12392501.0,30.26,248105063,248105063,105.CTRN,美股
11388,THRY,Thryv Holdings Inc,-5.42,25.3,27.51,25.01,26.69,-1.45,1.39,2.14,8.53,477430,12316757.0,26.75,866237567,866237567,105.THRY,美股
11390,GMVD,G Medical Innovations Holdings ,-5.43,0.87,0.94,0.85,0.9,-0.05,0.48,0.84,-1.72,116434,103156.0,0.92,21216121,21216121,105.GMVD,美股
11391,SPR,Spirit AeroSystems Holdings Inc,-5.44,35.1,36.78,34.31,36.6,-2.02,5.15,2.28,-6.82,5412239,189792498.0,37.12,3686080519,3686080519,106.SPR,美股
11392,NUVB,Nuvation Bio Inc-A,-5.45,4.51,4.8,4.41,4.76,-0.26,0.2,0.79,-11.33,437840,1986863.0,4.77,983762354,983762354,106.NUVB,美股
11393,CHWY,Chewy Inc-A,-5.45,27.4,29.18,26.34,28.89,-1.58,1.25,1.0,-156.08,5263202,146453402.0,28.98,11521211431,11521211431,106.CHWY,美股
11394,GMBL,Esports Entertainment Group Inc,-5.45,0.52,0.56,0.5,0.54,-0.03,1.06,0.67,-0.41,430879,224305.0,0.55,21149931,21149931,105.GMBL,美股
11395,ALGS,Aligos Therapeutics Inc,-5.45,1.04,1.11,1.03,1.11,-0.06,0.49,0.78,-0.35,211119,226343.0,1.1,44403003,44403003,105.ALGS,美股
11396,SUM,Summit Materials Inc-A,-5.46,27.2,28.47,26.4,28.41,-1.57,1.13,1.38,21.11,1336007,36529278.0,28.77,3212315158,3212315158,106.SUM,美股
11397,GGE,汉广厦房地产,-5.46,2.25,2.25,2.06,2.22,-0.13,0.03,1.74,8.94,7222,15616.0,2.38,57640066,57640066,105.GGE,美股
11398,AYLA,Ayala Pharmaceuticals Inc,-5.46,2.25,2.68,2.21,2.35,-0.13,0.14,0.56,-0.79,19298,45547.0,2.38,31691887,31691887,105.AYLA,美股
11399,SY,新氧,-5.47,1.21,1.31,1.19,1.26,-0.07,0.53,1.25,-101.27,578824,723085.0,1.28,132960623,132960623,105.SY,美股
11400,MIGI,Mawson Infrastructure Group Inc,-5.47,3.63,3.83,3.5,3.79,-0.21,0.07,1.39,-5.78,48343,174975.0,3.84,259854621,259854621,105.MIGI,美股
11401,EMBC,Embecta Corp,-5.47,30.06,31.46,29.87,31.28,-1.74,1.06,0.87,-,604854,18339117.0,31.8,1713420000,1713420000,105.EMBC,美股
11402,INDI,indie Semiconductor Inc-A,-5.49,6.72,7.35,6.67,7.12,-0.39,1.02,1.07,-11.22,1500421,10194711.0,7.11,988284320,988284320,105.INDI,美股
11403,ROKU,Roku Inc-A,-5.49,96.83,102.1,93.32,102.04,-5.62,5.06,0.62,94.19,6877109,672519856.0,102.45,13166213689,13166213689,105.ROKU,美股
11404,CENX,世纪铝业,-5.49,13.77,14.45,13.68,14.37,-0.8,1.95,0.65,-7.52,1777847,24771523.0,14.57,1256259283,1256259283,105.CENX,美股
11405,TLSA,Tiziana Life Sciences Ltd,-5.49,0.86,0.95,0.86,0.88,-0.05,0.08,1.26,-3.2,80087,71851.0,0.91,83683284,83683284,105.TLSA,美股
11406,SQZ,SQZ Biotechnologies Co,-5.49,3.44,3.7,3.42,3.64,-0.2,0.68,0.28,-1.41,191758,672658.0,3.64,96829550,96829550,106.SQZ,美股
11407,KNSA,Kiniksa Pharmaceuticals Ltd-A,-5.5,8.77,9.35,8.77,9.32,-0.51,0.27,0.54,-4.55,189104,1700809.0,9.28,607548099,607548099,105.KNSA,美股
11408,RCKT,Rocket Pharmaceuticals Inc,-5.5,9.45,10.29,9.29,10.19,-0.55,1.01,1.06,-3.68,664427,6328384.0,10.0,622168098,622168098,105.RCKT,美股
11409,ULCC,Frontier Group Holdings Inc,-5.5,9.62,10.07,9.42,10.07,-0.56,1.55,1.34,-20.51,3379444,32786254.0,10.18,2092348855,2092348855,105.ULCC,美股
11410,SGHT,Sight Sciences Inc,-5.5,7.04,7.8,6.95,7.45,-0.41,0.45,0.69,-5.32,215909,1532685.0,7.45,335036050,335036050,105.SGHT,美股
11411,MOBQ,Mobiquity Technologies Inc,-5.5,1.03,1.18,1.0,1.12,-0.06,0.86,0.58,-0.19,56711,60450.0,1.09,6757574,6757574,105.MOBQ,美股
11412,LFVN,LifeVantage Corp,-5.5,4.12,4.62,4.04,4.51,-0.24,0.49,2.56,5.17,61306,266185.0,4.36,51871204,51871204,105.LFVN,美股
11413,TREC,Trecora Resources,-5.51,8.23,8.77,7.84,8.57,-0.48,0.27,1.39,39.22,64506,535662.0,8.71,194648890,194648890,106.TREC,美股
11414,BCEL,Atreca Inc-A,-5.53,1.88,2.0,1.86,1.98,-0.11,0.47,0.69,-0.66,182224,346343.0,1.99,72551900,72551900,105.BCEL,美股
11415,FNCB,FNCB Bancorp Inc,-5.53,8.03,8.5,8.03,8.3,-0.47,0.1,1.34,7.4,20365,167911.0,8.5,158059878,158059878,105.FNCB,美股
11416,TBLA,Taboola.com Ltd,-5.53,4.27,4.55,4.15,4.55,-0.25,0.21,1.3,-40.72,497101,2134974.0,4.52,1015982775,1015982775,105.TBLA,美股
11418,BCYC,Bicycle Therapeutics Ltd ADR,-5.55,20.44,21.6,19.99,21.23,-1.2,2.39,1.05,-9.07,708533,14584459.0,21.64,606016035,606016035,105.BCYC,美股
11419,NCNO,nCino Inc,-5.55,32.31,33.9,31.01,33.7,-1.9,1.15,1.64,-65.33,1269767,41004570.0,34.21,3552954707,3552954707,105.NCNO,美股
11420,SLNO,Soleno Therapeutics Inc,-5.56,0.17,0.18,0.17,0.18,-0.01,0.42,1.15,-0.66,503936,88237.0,0.18,20415099,20415099,105.SLNO,美股
11422,RGLS,Regulus Therapeutics Inc,-5.56,0.17,0.19,0.17,0.18,-0.01,0.43,0.77,-0.89,627297,110139.0,0.18,24816801,24816801,105.RGLS,美股
11423,NEPT,海王星科技,-5.56,0.17,0.18,0.17,0.18,-0.01,0.38,0.39,-0.19,712257,122328.0,0.18,31935949,31935949,105.NEPT,美股
11425,GHSI,Guardion Health Sciences Inc,-5.56,0.17,0.18,0.17,0.18,-0.01,2.25,1.16,-0.42,1382700,242683.0,0.18,10442589,10442589,105.GHSI,美股
11426,ERAS,Erasca Inc,-5.56,6.97,7.67,6.8,7.35,-0.41,0.32,0.95,-6.92,391437,2755750.0,7.38,849066811,849066811,105.ERAS,美股
11427,BMRA,Biomerica Inc,-5.56,3.57,3.71,3.5,3.71,-0.21,0.28,1.47,-13.09,36587,130331.0,3.78,45881369,45881369,105.BMRA,美股
11428,AMOT,Allied Motion Technologies Inc,-5.56,24.62,25.93,24.43,25.81,-1.45,0.28,0.93,26.01,43556,1091745.0,26.07,381645207,381645207,105.AMOT,美股
11429,RHE,Regional Health Properties Inc,-5.57,2.88,3.01,2.87,2.97,-0.17,0.44,0.29,-4.41,8019,23409.0,3.05,5215415,5215415,107.RHE,美股
11430,CTSO,CytoSorbents Corp,-5.58,1.86,1.97,1.84,1.96,-0.11,0.53,0.61,-3.3,229237,435293.0,1.97,81025541,81025541,105.CTSO,美股
11431,FSLR,第一太阳能,-5.59,72.14,75.68,71.25,75.28,-4.27,1.31,0.94,35.64,1398122,101790320.0,76.41,7688983467,7688983467,105.FSLR,美股
11432,VRM,Vroom Inc,-5.59,1.35,1.43,1.27,1.42,-0.08,5.96,0.72,-0.5,8224845,11127016.0,1.43,186389624,186389624,105.VRM,美股
11433,BNFT,Benefitfocus Inc,-5.6,9.28,9.79,9.18,9.79,-0.55,0.51,1.05,-9.8,174851,1646673.0,9.83,315175860,315175860,105.BNFT,美股
11434,NGM,NGM Biopharmaceuticals Inc,-5.6,11.29,12.13,10.91,12.13,-0.67,0.73,1.2,-7.44,582432,6759546.0,11.96,894813201,894813201,105.NGM,美股
11436,STRO,Sutro Biopharma Inc,-5.61,5.72,6.13,5.62,6.11,-0.34,0.9,0.82,-2.54,420377,2425748.0,6.06,268437935,268437935,105.STRO,美股
11437,MAX,MediaAlpha Inc-A,-5.62,12.76,13.35,12.26,12.89,-0.76,0.37,1.09,-147.85,228954,2937205.0,13.52,779915048,779915048,106.MAX,美股
11438,GLTO,Galecto Inc,-5.63,1.51,1.61,1.49,1.6,-0.09,0.26,1.44,-0.69,66922,102804.0,1.6,38145366,38145366,105.GLTO,美股
